Date,Price,Log return
2013-12-13,1775.32,-0.00010138503227667498
2013-12-16,1786.54,0.0063001000102775595
2013-12-17,1781.0,-0.003105784071481868
2013-12-18,1810.65,0.016510892525584176
2013-12-19,1809.6,-0.0005800704533898699
2013-12-20,1818.32,0.004807171488047869
2013-12-23,1827.99,0.005304004689709988
2013-12-24,1833.32,0.002911528259119612
2013-12-26,1842.02,0.0047342647208743665
2013-12-27,1841.4,-0.0003366436658622563
2013-12-30,1841.07,-0.0001792275298283738
2013-12-31,1848.36,0.0039518351004493735
2014-01-02,1831.98,-0.00890141028044984
2014-01-03,1831.37,-0.0003330285152322327
2014-01-06,1826.77,-0.002514940611652187
2014-01-07,1837.88,0.006063353410313031
2014-01-08,1837.49,-0.00021222353203285233
2014-01-09,1838.13,0.000348240572457387
2014-01-10,1842.37,0.0023040357971461523
2014-01-13,1819.2,-0.012655942268644282
2014-01-14,1838.88,0.01075984662417709
2014-01-15,1848.38,0.005152889148329633
2014-01-16,1845.89,-0.001348033780458889
2014-01-17,1838.7,-0.0039027458285236156
2014-01-21,1843.8,0.0027698592046981876
2014-01-22,1844.86,0.0005747344722354488
2014-01-23,1828.46,-0.008929311341099137
2014-01-24,1790.29,-0.02109646461003822
2014-01-27,1781.56,-0.004888232923261316
2014-01-28,1792.5,0.006121908511444599
2014-01-29,1774.2,-0.010261676387288874
2014-01-30,1794.19,0.011204049508506286
2014-01-31,1782.59,-0.006486303697573044
2014-02-03,1741.89,-0.02309663228816655
2014-02-04,1755.2,0.007612079911712782
2014-02-05,1751.64,-0.0020303185904787225
2014-02-06,1773.43,0.012363032529603139
2014-02-07,1797.02,0.013214212922079903
2014-02-10,1799.84,0.0015680346623456046
2014-02-11,1819.75,0.011001356953851574
2014-02-12,1819.26,-0.00026930401563143885
2014-02-13,1829.83,0.005793241362750424
2014-02-14,1838.63,0.0047976627138052634
2014-02-18,1840.76,0.0011578007430249318
2014-02-19,1828.75,-0.006545856467982497
2014-02-20,1839.78,0.006013325902815458
2014-02-21,1836.25,-0.0019205507490625245
2014-02-24,1847.61,0.006167463480648212
2014-02-25,1845.12,-0.0013485959587527492
2014-02-26,1845.16,2.1678571816661324e-05
2014-02-27,1854.29,0.004935878866371388
2014-02-28,1859.45,0.002778871606797594
2014-03-03,1845.73,-0.007405881878043587
2014-03-04,1873.91,0.015152293854515365
2014-03-05,1873.81,-5.3365779740162576e-05
2014-03-06,1877.03,0.001716949158601179
2014-03-07,1878.04,0.0005379393856073099
2014-03-10,1877.17,-0.0004633562520154853
2014-03-11,1867.63,-0.0050950761792528144
2014-03-12,1868.2,0.00030515307410829926
2014-03-13,1846.34,-0.01177009932020802
2014-03-14,1841.13,-0.002825787581649674
2014-03-17,1858.83,0.009567743988496134
2014-03-18,1872.25,0.00719365860408948
2014-03-19,1860.77,-0.006150535593061312
2014-03-20,1872.01,0.006022339367196353
2014-03-21,1866.52,-0.002936985363948364
2014-03-24,1857.44,-0.004876538949937361
2014-03-25,1865.62,0.004394241920648026
2014-03-26,1852.56,-0.007024971200665742
2014-03-27,1849.04,-0.0019018808412744233
2014-03-28,1857.62,0.004629512997768188
2014-03-31,1872.34,0.007892887011329989
2014-04-01,1885.52,0.0070146594306005365
2014-04-02,1890.9,0.002849261279041829
2014-04-03,1888.77,-0.0011270826423899496
2014-04-04,1865.09,-0.012616514258563742
2014-04-07,1845.04,-0.010808351829803234
2014-04-08,1851.96,0.00374358024432315
2014-04-09,1872.18,0.01085898956046606
2014-04-10,1833.08,-0.021105915074922734
2014-04-11,1815.69,-0.009532051442590618
2014-04-14,1830.61,0.008183683881893849
2014-04-15,1842.98,0.006734582113406398
2014-04-16,1862.31,0.010433825888179194
2014-04-17,1864.85,0.0013629682617378818
2014-04-21,1871.89,0.003767994738389568
2014-04-22,1879.55,0.0040837708429826225
2014-04-23,1875.39,-0.00221574869477238
2014-04-24,1878.61,0.001715503883693198
2014-04-25,1863.4,-0.008129365642879085
2014-04-28,1869.43,0.0032307955332088844
2014-04-29,1878.33,0.004749512631766084
2014-04-30,1883.95,0.0029875523247041838
2014-05-01,1883.68,-0.00014332617611718807
2014-05-02,1881.14,-0.0013493343030381874
2014-05-05,1884.66,0.0018694572336087256
2014-05-06,1867.72,-0.009028997640356608
2014-05-07,1878.21,0.005600759982857978
2014-05-08,1875.63,-0.0013745926338061829
2014-05-09,1878.48,0.0015183361955399689
2014-05-12,1896.65,0.009626232902744135
2014-05-13,1897.45,0.0004217073940358064
2014-05-14,1888.53,-0.004712130811625354
2014-05-15,1870.85,-0.009405875621160416
2014-05-16,1877.86,0.0037399575698852106
2014-05-19,1885.08,0.0038374297012765974
2014-05-20,1872.83,-0.0065196044560605956
2014-05-21,1888.03,0.00808330156592446
2014-05-22,1892.49,0.002359464872078838
2014-05-23,1900.53,0.00423937234257786
2014-05-27,1911.91,0.0059699477493898685
2014-05-28,1909.78,-0.00111469021325644
2014-05-29,1920.03,0.005352758739255506
2014-05-30,1923.57,0.0018420236241803512
2014-06-02,1924.97,0.000727548660923367
2014-06-03,1924.24,-0.0003792986138724881
2014-06-04,1927.88,0.0018898689985705139
